#MODEL            ddt_2013_N100_neb_ddt
#TEXP             150.000
#WAVERANGE        3.50e+03 2.80e+05
#EWFRAC           1.00e-03
#DLAM             3.50e+03 1.00e+04
#MINIONCONTRAST   0.00e+00
#DVELIONCONTRAST  5.00e+04
#
#lam         ew           |ew/max|     cflux        lflux        lflux/max    nl     nu         ion    trans                                                   type lam_max      ewmax        lfluxmax         trans_max                                              
 3.75468e+03   7.5180e+03   3.8574e-03   3.1090e+02   4.9670e-06   3.1963e-02     26     70     Co2    3d7(2P)4s_3Pe[2]-3d7(4F)4p_3Do[3]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.75823e+03   5.9800e+03   3.0682e-03   3.0810e+02   3.9080e-06   2.5148e-02      8     99     FeI    3d7(4F)4s_a5Fe[3]-3d7(4F)4p_y5Fo[3]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.75930e+03   5.3850e+04   2.7630e-02   3.0890e+02   3.5270e-05   2.2696e-01     10     44     Tk2    3d2(3F)4s_a2Fe[7/2]-3d2(3F)4p_z2Fo[7/2]                 PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.76132e+03   4.8890e+04   2.5085e-02   3.0920e+02   3.2010e-05   2.0598e-01      9     42     Tk2    3d2(3F)4s_a2Fe[5/2]-3d2(3F)4p_z2Fo[5/2]                 PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.76379e+03   3.5820e+03   1.8379e-03   3.1020e+02   2.3500e-06   1.5122e-02      9    101     FeI    3d7(4F)4s_a5Fe[2]-3d7(4F)4p_y5Fo[2]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.76410e+03   6.1900e+03   3.1760e-03   3.1060e+02   4.0660e-06   2.6165e-02     24     89     Fe2    3d6(3P2)4s_b4Pe[5/2]-3d6(5D)4p_z4Po[3/2]                PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.76719e+03   2.4480e+03   1.2560e-03   3.1170e+02   1.6110e-06   1.0367e-02     10    104     FeI    3d7(4F)4s_a5Fe[1]-3d7(4F)4p_y5Fo[1]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.76986e+03   3.1070e+03   1.5942e-03   3.1180e+02   2.0420e-06   1.3140e-02      2     31     Co2    3d8_3Fe[3]-3d7(2H)4s_3He[5]                             FORB  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.78334e+03   7.0730e+03   3.6290e-03   3.1720e+02   4.6960e-06   3.0219e-02     19     81     Fe2    3d7_a2Pe[3/2]-3d6(5D)4p_z4Do[5/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.79688e+03   2.5100e+03   1.2878e-03   3.2050e+02   1.6720e-06   1.0759e-02      9     40     Tk2    3d2(3F)4s_a2Fe[5/2]-3d2(3F)4p_z4Fo[5/2]                 SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
