# wavelength(um) flux(mJy)
1.181288100239999972e+00 3.910922515690101187e-01
1.181888318510000202e+00 3.723738982168569578e-01
1.182488536779999988e+00 3.889192543786754164e-01
1.183088755049999996e+00 4.041592744680000404e-01
1.183688973320000004e+00 3.916946467747358662e-01
1.184289191590000012e+00 3.891171884999022890e-01
1.184889409860000020e+00 3.812985864147435122e-01
1.185489628130000028e+00 4.169457788169568802e-01
1.186089846400000036e+00 4.175653092239794972e-01
1.186690064670000044e+00 4.340074932999678503e-01
1.187290282940000052e+00 4.502813543054329237e-01
1.187890501209999838e+00 4.750775126802999626e-01
1.188490719480000068e+00 5.093032644605653969e-01
1.189090937750000077e+00 4.955689272556791924e-01
1.189691156020000085e+00 4.973148240802576781e-01
1.190291374290000093e+00 5.085286392775043574e-01
1.190891592559999879e+00 5.059677618169274860e-01
1.191491810830000109e+00 5.039738836882733386e-01
1.192092029100000117e+00 5.064121525535990598e-01
1.192692247369999903e+00 5.034773282304307873e-01
1.193292465640000133e+00 4.817134713840431348e-01
1.193892683909999919e+00 4.913945697193650153e-01
1.194492902180000149e+00 4.863191905089440659e-01
1.195093120449999935e+00 4.775958080935495120e-01
1.195693338719999943e+00 5.011563211723752964e-01
1.196293556990000173e+00 5.109343634504597276e-01
1.196893775259999959e+00 5.062855689741382337e-01
1.197493993529999967e+00 5.380117665470858235e-01
1.198094211799999975e+00 5.606657384488099582e-01
1.198694430069999983e+00 5.626077673959318792e-01
1.199294648340000213e+00 5.784684596742764029e-01
1.199894866609999999e+00 5.678158426140526016e-01
1.200495084880000007e+00 5.741984990397918098e-01
1.201095303150000015e+00 5.601328652981838463e-01
1.201695521420000023e+00 5.460659665512642702e-01
1.202295739689999809e+00 5.446411745214223554e-01
1.202895957960000040e+00 5.800271775462032542e-01
1.203496176230000048e+00 4.613623314108150630e-01
1.204096394500000056e+00 5.135596023577404523e-01
1.204696612770000064e+00 5.553209038171736944e-01
1.205296831039999850e+00 4.927892296783273895e-01
1.205897049310000080e+00 5.721060122544406878e-01
1.206497267580000088e+00 5.881426414312524997e-01
1.207097485850000096e+00 6.425411168353173386e-01
1.207697704120000104e+00 6.960229184451701689e-01
1.208297922389999890e+00 7.478256651210219985e-01
1.208898140660000120e+00 7.394064342487218777e-01
1.209498358930000128e+00 7.118447364672068067e-01
1.210098577199999914e+00 7.630235287999054261e-01
1.210698795470000144e+00 7.569495897629384684e-01
1.211299013739999930e+00 7.593354409915222814e-01
1.211899232010000160e+00 7.558197192437468015e-01
1.212499450279999946e+00 7.194126092831196750e-01
1.213099668549999954e+00 7.149473462517366151e-01
1.213699886820000184e+00 6.791643107452868255e-01
1.214300105089999970e+00 6.322615145298730033e-01
1.214900323359999978e+00 5.775663306798605179e-01
1.215500541629999987e+00 6.116174657679841475e-01
1.216100759899999995e+00 5.626838340340147848e-01
1.216700978170000225e+00 5.342261363211467939e-01
1.217301196440000011e+00 5.265739471476903466e-01
1.217901414710000019e+00 4.976222947695168042e-01
1.218501632980000027e+00 4.791671782595106621e-01
1.219101851250000035e+00 4.993256188679483509e-01
1.219702069519999821e+00 4.621640879263534396e-01
1.220302287790000051e+00 4.172849425674049484e-01
1.220902506060000059e+00 4.080875153872863259e-01
1.221502724330000067e+00 3.922613722306713679e-01
1.222102942600000075e+00 3.936989881063039931e-01
1.222703160869999861e+00 3.620606788800204701e-01
1.223303379140000091e+00 3.390658423276173838e-01
1.223903597410000099e+00 3.498966791435143553e-01
1.224503815679999885e+00 3.499990609440045142e-01
1.225104033950000115e+00 3.513714428821292368e-01
1.225704252219999901e+00 3.285870217162601414e-01
1.226304470490000131e+00 3.397650293764403751e-01
1.226904688759999917e+00 3.237444831477997442e-01
1.227504907029999925e+00 3.236351761263064897e-01
1.228105125300000156e+00 4.043213654667486834e-01
1.228705343569999942e+00 2.978502926881653190e-01
1.229305561840000172e+00 3.057870915903771469e-01
1.229905780109999958e+00 3.183846022010387578e-01
1.230505998379999966e+00 3.134852922362162952e-01
1.231106216650000196e+00 3.231325232313932982e-01
1.231706434919999982e+00 2.950687542822714726e-01
1.232306653189999990e+00 3.711594808540256696e-01
1.232906871459999998e+00 3.405140126983092763e-01
1.233507089730000006e+00 3.723989156466453454e-01
1.234107308000000236e+00 3.629334685885151068e-01
1.234707526270000022e+00 3.355155573940328817e-01
1.235307744540000030e+00 3.546657783073803860e-01
1.235907962810000038e+00 3.510668012487223599e-01
1.236508181080000046e+00 3.485614911284364847e-01
1.237108399349999832e+00 3.314081392278241944e-01
1.237708617620000062e+00 3.260140072318859494e-01
1.238308835890000070e+00 3.258606760031392269e-01
1.238909054160000078e+00 3.120021855281386314e-01
1.239509272430000086e+00 3.468693328004140430e-01
1.240109490699999872e+00 3.180348770861750052e-01
1.240709708970000102e+00 2.975088394446580575e-01
1.241309927240000111e+00 2.814069998865201816e-01
1.241910145509999897e+00 3.042407379434228232e-01
1.242510363780000127e+00 2.518077027598825124e-01
1.243110582049999913e+00 3.226628289479882561e-01
1.243710800320000143e+00 3.414433842790396412e-01
1.244311018589999929e+00 3.621137917371119452e-01
1.244911236859999937e+00 3.609486283441805665e-01
1.245511455130000167e+00 3.634950040695555940e-01
1.246111673399999953e+00 4.225144182945448357e-01
1.246711891670000183e+00 4.398572568581964881e-01
1.247312109939999969e+00 4.523567970503863389e-01
1.247912328209999977e+00 4.675038126106487169e-01
1.248512546480000207e+00 5.006172528947904210e-01
1.249112764749999993e+00 4.963362189053430740e-01
1.249712983020000001e+00 5.080621568437355684e-01
1.250313201290000009e+00 5.148789932236104150e-01
1.250913419560000017e+00 5.185036312081352516e-01
1.251513637830000025e+00 5.433008024428053195e-01
1.252113856100000033e+00 5.014346679769892123e-01
1.252714074370000041e+00 4.771690450045244503e-01
1.253314292640000049e+00 4.992741474897442466e-01
1.253914510910000057e+00 4.772316672917823466e-01
1.254514729179999843e+00 5.033488231731190199e-01
1.255114947450000074e+00 4.813157562587250804e-01
1.255715165720000082e+00 4.780018179464448069e-01
1.256315383990000090e+00 4.969023727298930715e-01
1.256915602260000098e+00 4.834636964451429764e-01
1.257515820529999884e+00 5.365920931260110827e-01
1.258116038800000114e+00 5.069339870130531445e-01
1.258716257069999900e+00 4.868441360423091946e-01
1.259316475339999908e+00 5.453316081191791342e-01
1.259916693610000138e+00 4.971592825160306983e-01
1.260516911879999924e+00 5.425748525948941303e-01
1.261117130150000154e+00 5.084194820428507011e-01
1.261717348419999940e+00 5.402940285650695840e-01
1.262317566689999948e+00 5.167687381758678811e-01
1.262917784960000178e+00 5.617458315460687190e-01
1.263518003229999964e+00 5.615391331036290179e-01
1.264118221499999972e+00 5.569521606764307187e-01
1.264718439769999980e+00 5.535329635423451577e-01
1.265318658039999988e+00 6.068971411210875022e-01
1.265918876310000218e+00 6.478831711564567719e-01
1.266519094580000004e+00 5.671976889490781826e-01
1.267119312850000012e+00 6.234710758388372076e-01
1.267719531120000021e+00 6.033789277102490356e-01
1.268319749390000029e+00 4.956521288060645181e-01
1.268919967660000037e+00 5.294497492823375673e-01
1.269520185930000045e+00 5.950099138777894536e-01
1.270120404200000053e+00 6.134064565883763365e-01
1.270720622470000061e+00 6.813741141168091486e-01
1.271320840740000069e+00 6.154010310823732066e-01
1.271921059009999855e+00 6.457756425657237287e-01
1.272521277280000085e+00 6.574753984144441343e-01
1.273121495550000093e+00 7.219519352793978273e-01
1.273721713820000101e+00 6.803484830123563976e-01
1.274321932090000109e+00 6.729374572061767035e-01
1.274922150359999895e+00 6.975770914370128528e-01
1.275522368630000125e+00 6.992716200975772622e-01
1.276122586899999911e+00 6.998299867851214273e-01
1.276722805169999919e+00 7.028341406854904383e-01
1.277323023440000149e+00 7.313268951309217503e-01
1.277923241709999935e+00 6.762833346213577013e-01
1.278523459980000165e+00 6.861080582109858605e-01
1.279123678249999951e+00 6.298621841861170578e-01
1.279723896519999959e+00 6.378464254563740443e-01
1.280324114790000190e+00 6.369051971968267001e-01
1.280924333059999976e+00 6.258621252114916489e-01
1.281524551329999984e+00 6.239729434332241809e-01
1.282124769599999992e+00 5.486092415918246701e-01
1.282724987870000000e+00 5.776105375920866924e-01
1.283325206140000008e+00 5.566314055605371403e-01
1.283925424410000016e+00 5.806427880536219055e-01
1.284525642680000024e+00 5.725933086553851581e-01
1.285125860950000032e+00 5.887163203830307889e-01
1.285726079220000040e+00 6.002083924648785596e-01
1.286326297489999826e+00 6.549452173854709569e-01
1.286926515760000056e+00 5.591473754959649378e-01
1.287526734030000064e+00 6.690367014851301697e-01
1.288126952300000072e+00 6.833254613436521296e-01
1.288727170570000080e+00 6.050611658553750605e-01
1.289327388839999866e+00 7.034287993963047603e-01
1.289927607110000096e+00 6.737698961633219463e-01
1.290527825380000104e+00 6.639325278567252964e-01
1.291128043650000112e+00 6.634686636577128427e-01
1.291728261920000120e+00 6.402523429293141000e-01
1.292328480189999906e+00 6.447854703513578034e-01
1.292928698460000136e+00 6.283796880381378180e-01
1.293528916729999922e+00 6.191950996839841181e-01
1.294129134999999930e+00 6.204543690998558514e-01
1.294729353270000161e+00 5.924097241134400615e-01
1.295329571539999947e+00 5.741942443122738382e-01
1.295929789810000177e+00 5.661249303758709717e-01
1.296530008079999963e+00 5.869619437976919540e-01
1.297130226349999971e+00 5.487745769479694946e-01
1.297730444620000201e+00 5.480439043131440924e-01
1.298330662889999987e+00 5.727736974526304037e-01
1.298930881159999995e+00 5.433328005784158199e-01
1.299531099430000003e+00 5.574471706052129827e-01
1.300131317700000011e+00 5.502915344512786522e-01
1.300731535970000019e+00 5.700313963432103170e-01
1.301331754240000027e+00 5.465202827836680433e-01
1.301931972510000035e+00 5.354171794558794106e-01
1.302532190780000043e+00 5.261791931595566352e-01
1.303132409050000051e+00 5.150606725933917218e-01
1.303732627319999837e+00 4.854768573393722364e-01
1.304332845590000067e+00 5.126053803372648821e-01
1.304933063860000075e+00 5.013807746152094680e-01
1.305533282130000083e+00 5.224434771191928117e-01
1.306133500400000091e+00 5.149708661693079836e-01
1.306733718669999877e+00 5.337185615029060859e-01
1.307333936940000108e+00 5.470238792010715390e-01
1.307934155209999894e+00 5.124582405376542082e-01
1.308534373480000124e+00 5.342247557189701013e-01
1.309134591750000132e+00 5.229932432791732921e-01
1.309734810019999918e+00 5.322854496861978424e-01
1.310335028290000148e+00 5.358875667690198297e-01
1.310935246559999934e+00 5.783094940150840246e-01
1.311535464829999942e+00 5.660763830102588656e-01
1.312135683100000172e+00 5.271078603600208856e-01
1.312735901369999958e+00 5.155293139199825792e-01
1.313336119640000188e+00 5.241648908085392300e-01
1.313936337909999974e+00 5.598400491931312395e-01
1.314536556179999982e+00 5.495838928598670847e-01
1.315136774450000212e+00 5.072707235113241842e-01
1.315736992719999998e+00 5.559933626469933943e-01
1.316337210990000006e+00 5.131584018537925784e-01
1.316937429260000014e+00 5.070213421780167540e-01
1.317537647530000022e+00 4.964956990046384688e-01
1.318137865800000030e+00 4.310496027111130890e-01
1.318738084070000038e+00 4.254771095957693428e-01
1.319338302340000046e+00 4.221242920672067522e-01
1.319938520610000054e+00 4.202111682928807435e-01
1.320538738880000063e+00 4.770174008769469398e-01
1.321138957149999849e+00 4.453157129870304876e-01
1.321739175420000079e+00 4.920962315123537101e-01
1.322339393690000087e+00 4.516078346080373840e-01
1.322939611960000095e+00 4.177782919485865665e-01
1.323539830230000103e+00 4.274799085185360670e-01
1.324140048499999889e+00 4.200403018991609172e-01
1.324740266770000119e+00 4.059077655846526356e-01
1.325340485039999905e+00 4.150300983298230717e-01
1.325940703309999913e+00 3.889820949416133988e-01
1.326540921580000143e+00 3.718275636350169555e-01
1.327141139849999929e+00 3.725607534383394426e-01
1.327741358120000159e+00 3.968988892415109548e-01
1.328341576389999945e+00 3.015025323045108507e-01
1.328941794659999953e+00 3.132187488427045086e-01
1.329542012930000183e+00 3.030627962916545015e-01
1.330142231199999969e+00 3.160948210590360241e-01
1.330742449470000199e+00 2.737272670343296466e-01
1.331342667739999985e+00 2.690295880659559491e-01
1.331942886009999993e+00 2.484775915716342098e-01
1.332543104280000001e+00 2.663495162422858109e-01
1.333143322550000009e+00 2.741194148774363515e-01
1.333743540820000018e+00 2.859275967164048304e-01
1.334343759090000026e+00 2.981152914291417266e-01
1.334943977360000034e+00 4.139363026613711027e-01
1.335544195630000042e+00 2.452717138366514171e-01
1.336144413900000050e+00 3.061631713869035765e-01
1.336744632170000058e+00 2.842086925538945263e-01
1.337344850440000066e+00 2.898550073626148804e-01
1.337945068710000074e+00 3.127534439543935840e-01
1.338545286979999860e+00 2.966716300139399798e-01
1.339145505250000090e+00 2.757240345566370765e-01
1.339745723519999876e+00 2.689991948802739619e-01
1.340345941790000106e+00 2.847663199506800247e-01
1.340946160060000114e+00 2.939857879567213117e-01
1.341546378329999900e+00 3.186980383977285891e-01
1.342146596600000130e+00 3.415388587366976481e-01
1.342746814869999916e+00 3.254695710563467181e-01
1.343347033139999924e+00 3.020260080127873392e-01
1.343947251410000154e+00 2.370959257378651153e-01
1.344547469679999940e+00 3.278367338150930399e-01
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
1.451386321750000041e+00 3.598208323220091209e-01
1.451986540019999827e+00 3.151528450927431058e-01
1.452586758290000057e+00 3.248712167257516992e-01
1.453186976560000065e+00 4.047877722052394267e-01
1.453787194830000074e+00 4.235821459134064826e-01
1.454387413100000082e+00 4.557909314315107263e-01
1.454987631369999868e+00 3.237766890814160470e-01
1.455587849640000098e+00 4.737225982521476864e-01
1.456188067910000106e+00 5.095622914284358984e-01
1.456788286179999892e+00 5.355755485283183459e-01
1.457388504450000122e+00 4.961776191953181647e-01
1.457988722719999908e+00 6.186396583467794752e-01
1.458588940990000138e+00 6.098623078775514683e-01
1.459189159259999924e+00 6.028800449849150977e-01
1.459789377529999932e+00 4.661031887953082653e-01
1.460389595800000162e+00 5.853015238273836518e-01
1.460989814069999948e+00 4.818402748544405312e-01
1.461590032340000178e+00 5.926392209313525727e-01
1.462190250609999964e+00 5.772051561531797992e-01
1.462790468879999972e+00 3.394916850821444454e-01
1.463390687150000202e+00 5.560844211764999212e-01
1.463990905419999988e+00 5.860122791390391939e-01
1.464591123689999996e+00 4.231296518730041645e-01
1.465191341960000004e+00 5.795062236328882843e-01
1.465791560230000012e+00 4.205592643112525120e-01
1.466391778500000020e+00 5.578388964589185983e-01
1.466991996770000029e+00 5.569582198969055264e-01
1.467592215040000037e+00 5.590181965876874770e-01
1.468192433310000045e+00 6.274713331078678458e-01
1.468792651580000053e+00 5.677390906738125631e-01
1.469392869849999839e+00 4.954491085917160365e-01
1.469993088120000069e+00 4.704179679722266805e-01
1.470593306390000077e+00 3.373504559518703538e-01
1.471193524660000085e+00 5.699148283433996820e-01
1.471793742930000093e+00 4.077692796974580758e-01
1.472393961199999879e+00 5.079245850407839713e-01
1.472994179470000109e+00 4.879398873116201352e-01
1.473594397740000117e+00 5.241778121621465392e-01
1.474194616009999903e+00 5.828925681761530919e-01
1.474794834280000133e+00 5.558953908312590508e-01
1.475395052549999919e+00 3.699462470252823931e-01
1.475995270820000149e+00 5.021644995365567299e-01
1.476595489089999935e+00 4.154281574513993824e-01
1.477195707359999943e+00 4.224783912419941556e-01
1.477795925630000173e+00 3.599714526579768648e-01
1.478396143899999959e+00 4.864238499331360321e-01
1.478996362170000189e+00 3.987163783820009688e-01
1.479596580439999975e+00 4.281869445559834952e-01
1.480196798709999984e+00 3.381378664855740346e-01
1.480797016980000214e+00 4.912975480403640738e-01
1.481397235250000000e+00 3.441355670138207534e-01
1.481997453520000008e+00 4.265460826481632939e-01
1.482597671790000016e+00 4.367415260085906747e-01
1.483197890060000024e+00 4.519984698520797539e-01
1.483798108330000032e+00 3.858375938133466465e-01
1.484398326600000040e+00 4.134321756384596314e-01
1.484998544870000048e+00 3.906797661771401198e-01
1.485598763140000056e+00 4.307074894446120128e-01
1.486198981410000064e+00 3.479037591714562172e-01
1.486799199679999850e+00 3.844916321853724117e-01
1.487399417950000080e+00 3.783787833893982322e-01
1.487999636220000088e+00 3.763175223444978901e-01
1.488599854490000096e+00 4.674750132296321414e-01
1.489200072760000104e+00 4.179077567701319218e-01
1.489800291029999890e+00 4.970039748480056252e-01
1.490400509300000120e+00 5.171054604227259821e-01
1.491000727569999906e+00 4.379072536331417020e-01
1.491600945839999914e+00 5.475757254997510870e-01
1.492201164110000144e+00 5.056326017803357553e-01
1.492801382379999930e+00 5.433932609164533467e-01
1.493401600650000161e+00 5.434498508229675950e-01
1.494001818919999947e+00 5.639529527760478445e-01
1.494602037189999955e+00 5.534182637972208108e-01
1.495202255460000185e+00 5.752842180154670304e-01
1.495802473729999971e+00 5.899227060875554818e-01
1.496402691999999979e+00 5.515659907250041183e-01
1.497002910269999987e+00 5.989768643512819457e-01
1.497603128539999995e+00 5.716159241519878087e-01
1.498203346810000225e+00 5.850927834198277333e-01
1.498803565080000011e+00 5.907863834980706663e-01
1.499403783350000019e+00 5.685001505387221599e-01
1.500004001620000027e+00 5.951847985213056802e-01
1.500604219890000035e+00 5.902567695883725873e-01
1.501204438160000043e+00 5.538259165641810089e-01
1.501804656430000051e+00 5.722252172987850605e-01
1.502404874700000059e+00 5.566118220976301600e-01
1.503005092970000067e+00 5.579036788572137029e-01
1.503605311240000075e+00 5.235137427779910091e-01
1.504205529509999861e+00 5.477317164621177126e-01
1.504805747780000091e+00 7.505621176243709725e-01
1.505405966050000099e+00 6.467694404854891221e-01
1.506006184320000107e+00 7.040916141038290332e-01
1.506606402590000116e+00 5.982025982173820866e-01
1.507206620859999902e+00 7.501040064656373518e-01
1.507806839130000132e+00 7.758381511535816788e-01
1.508407057399999918e+00 7.982354666167112978e-01
1.509007275669999926e+00 8.410743493365930856e-01
1.509607493940000156e+00 8.657367855974341664e-01
1.510207712209999942e+00 8.742304167681534954e-01
1.510807930480000172e+00 9.071924352358435861e-01
1.511408148749999958e+00 8.749419512073882688e-01
1.512008367019999966e+00 8.378207789672952321e-01
1.512608585290000196e+00 8.349629232090438613e-01
1.513208803559999982e+00 8.511654811701659940e-01
1.513809021829999990e+00 8.601097062675177041e-01
1.514409240099999998e+00 8.513672910091135693e-01
1.515009458370000006e+00 8.768095250379009942e-01
1.515609676640000014e+00 8.791879092141553498e-01
1.516209894910000022e+00 8.895001777456627012e-01
1.516810113180000030e+00 9.127981064595388494e-01
1.517410331450000038e+00 9.245965670927062119e-01
1.518010549720000046e+00 1.008438098999825394e+00
1.518610767990000054e+00 9.682815927601706729e-01
1.519210986260000062e+00 9.870903969841849923e-01
1.519811204530000071e+00 9.655318727368217280e-01
1.520411422800000079e+00 9.779489363498836685e-01
1.521011641070000087e+00 9.541973290854802725e-01
1.521611859339999873e+00 9.674087137066786912e-01
1.522212077610000103e+00 9.442787605726801203e-01
1.522812295879999889e+00 9.268845157960805548e-01
1.523412514150000119e+00 9.567027948494969403e-01
1.524012732420000127e+00 8.723069660786442192e-01
1.524612950689999913e+00 8.514752122228226305e-01
1.525213168960000143e+00 8.088522770308558263e-01
1.525813387229999929e+00 8.142884861104182637e-01
1.526413605499999937e+00 7.933861797409484939e-01
1.527013823770000167e+00 7.464260710134879018e-01
1.527614042039999953e+00 7.605948687231173233e-01
1.528214260310000183e+00 6.890907213399140030e-01
1.528814478579999969e+00 7.129064672908211886e-01
1.529414696849999977e+00 7.065755883868493070e-01
1.530014915120000207e+00 6.710034286896576772e-01
1.530615133389999993e+00 6.598525038549520882e-01
1.531215351660000001e+00 6.235159250852032597e-01
1.531815569930000009e+00 6.178574368185476562e-01
1.532415788200000017e+00 5.932864914168939352e-01
1.533016006470000026e+00 6.272471013908902382e-01
1.533616224740000034e+00 5.793451401460637529e-01
1.534216443010000042e+00 5.650416647644718182e-01
1.534816661280000050e+00 5.626457565345718281e-01
1.535416879550000058e+00 5.740582336740162051e-01
1.536017097819999844e+00 5.689593897934226430e-01
1.536617316090000074e+00 5.610518939892183976e-01
1.537217534360000082e+00 5.589373291149226652e-01
1.537817752630000090e+00 5.334771890695934049e-01
1.538417970900000098e+00 5.335703901927555393e-01
1.539018189169999884e+00 5.104438119889156411e-01
1.539618407440000114e+00 5.242190581002693639e-01
1.540218625709999900e+00 4.506552541023647329e-01
1.540818843980000130e+00 5.303445176769100433e-01
1.541419062250000138e+00 4.921224164022413028e-01
1.542019280519999924e+00 4.671465999478331965e-01
1.542619498790000154e+00 5.082941600673889226e-01
1.543219717059999940e+00 5.594680602123273117e-01
1.543819935329999948e+00 6.321290162814200420e-01
1.544420153600000178e+00 6.552292991208420458e-01
1.545020371869999964e+00 6.745363098822192427e-01
1.545620590140000195e+00 6.795941371393873220e-01
1.546220808409999981e+00 6.968360958939859851e-01
1.546821026679999989e+00 6.977909578107004407e-01
1.547421244949999997e+00 6.931556211269379597e-01
1.548021463220000005e+00 6.960260943825142821e-01
1.548621681490000013e+00 6.994652202138333941e-01
1.549221899760000021e+00 6.969266981239695680e-01
1.549822118030000029e+00 7.065138308031243541e-01
1.550422336300000037e+00 7.230354841742464567e-01
1.551022554570000045e+00 7.033647627575828620e-01
1.551622772840000053e+00 7.036404097642056099e-01
1.552222991110000061e+00 6.816199804386627870e-01
1.552823209380000069e+00 6.783481586747733827e-01
1.553423427649999855e+00 6.593891782246799060e-01
1.554023645920000085e+00 6.065544223755487963e-01
1.554623864189999871e+00 6.455670138030101812e-01
1.555224082460000101e+00 6.667020238373498886e-01
1.555824300730000109e+00 6.453833806744614376e-01
1.556424518999999895e+00 6.531791247396027122e-01
1.557024737270000125e+00 6.180305808850834470e-01
1.557624955539999911e+00 6.050557222096977217e-01
1.558225173809999919e+00 6.114445890736420752e-01
1.558825392080000150e+00 5.651482413456382359e-01
1.559425610349999936e+00 5.523104222085384318e-01
1.560025828620000166e+00 5.808070844787482923e-01
1.560626046889999952e+00 5.698964226440420555e-01
1.561226265159999960e+00 5.587810358733783511e-01
1.561826483430000190e+00 5.620838679167471374e-01
1.562426701699999976e+00 5.407571334787873996e-01
1.563026919970000206e+00 5.558887210136240764e-01
1.563627138239999992e+00 5.517085001744437278e-01
1.564227356510000000e+00 5.388753515622571877e-01
1.564827574780000008e+00 4.413171417757277282e-01
1.565427793050000016e+00 5.395195485931268964e-01
1.566028011320000024e+00 4.930363956543731829e-01
1.566628229590000032e+00 4.863886734867818307e-01
1.567228447860000040e+00 4.583058352366516930e-01
1.567828666130000048e+00 4.697858986964943417e-01
1.568428884400000056e+00 4.434891037155569982e-01
1.569029102670000064e+00 4.418136173499098707e-01
1.569629320940000072e+00 3.639708706411047268e-01
1.570229539210000080e+00 4.243007342827554429e-01
1.570829757479999866e+00 3.928110808470819393e-01
1.571429975750000096e+00 3.886685570066599760e-01
1.572030194019999882e+00 3.814590888866227214e-01
1.572630412290000113e+00 4.030526288555782988e-01
1.573230630560000121e+00 4.097130365312406375e-01
1.573830848829999907e+00 4.272405801636773859e-01
1.574431067100000137e+00 4.391771038247302972e-01
1.575031285369999923e+00 4.707535668710959853e-01
1.575631503639999931e+00 4.757602116569927264e-01
1.576231721910000161e+00 5.049290473534183699e-01
1.576831940179999947e+00 5.287495268934145898e-01
1.577432158450000177e+00 5.582209225906157313e-01
1.578032376719999963e+00 6.102440477737429703e-01
1.578632594989999971e+00 6.400888732442041595e-01
1.579232813260000201e+00 7.070110292782215700e-01
1.579833031529999987e+00 7.616226156349243936e-01
1.580433249800000217e+00 7.869347665022061733e-01
1.581033468070000003e+00 8.430017004880377973e-01
1.581633686340000011e+00 8.799280775819319222e-01
1.582233904610000019e+00 9.183838553371458380e-01
1.582834122880000027e+00 1.078014260557679016e+00
1.583434341150000035e+00 9.275771329419929545e-01
1.584034559420000043e+00 9.175529914124870290e-01
1.584634777690000051e+00 9.636181586844140279e-01
1.585234995960000060e+00 9.338075587871900174e-01
1.585835214230000068e+00 6.392127390884010385e-01
1.586435432500000076e+00 9.530779907342188384e-01
1.587035650770000084e+00 9.001009795987626738e-01
1.587635869040000092e+00 8.850012497448386251e-01
1.588236087309999878e+00 8.411901919721528342e-01
1.588836305580000108e+00 8.021871076667679290e-01
1.589436523849999894e+00 8.001579881591942556e-01
1.590036742120000124e+00 7.949952650429831236e-01
1.590636960390000132e+00 7.650962134939939263e-01
1.591237178659999918e+00 7.464625902573814864e-01
1.591837396930000148e+00 7.357840476983198430e-01
1.592437615199999934e+00 7.240867247439320975e-01
1.593037833469999942e+00 6.927789220937750070e-01
1.593638051740000172e+00 6.342342783883740953e-01
1.594238270009999958e+00 6.278630810290719566e-01
1.594838488280000188e+00 6.060109244756448632e-01
1.595438706549999974e+00 5.975890791432150184e-01
1.596038924819999982e+00 5.484071096780106513e-01
1.596639143089999990e+00 5.082462669470323435e-01
1.597239361359999998e+00 5.297499678694038705e-01
1.597839579630000006e+00 4.772909601642506550e-01
1.598439797900000015e+00 4.446959446632778312e-01
1.599040016170000023e+00 3.986725694052304925e-01
1.599640234440000031e+00 4.045733949937991847e-01
1.600240452710000039e+00 3.700650628345719673e-01
1.600840670980000047e+00 3.547819071359896159e-01
1.601440889250000055e+00 3.886137208655542352e-01
1.602041107520000063e+00 3.641816642002769222e-01
1.602641325790000071e+00 4.774168830428401344e-01
1.603241544060000079e+00 3.743363289747713707e-01
1.603841762329999865e+00 3.933565670037867390e-01
1.604441980600000095e+00 4.198498686295404903e-01
1.605042198870000103e+00 4.497034556648046855e-01
1.605642417139999889e+00 4.534598311450460106e-01
1.606242635410000119e+00 4.741606243477980986e-01
1.606842853679999905e+00 5.019548876847148566e-01
1.607443071950000135e+00 5.030876429710171571e-01
1.608043290220000143e+00 5.544084885368704141e-01
1.608643508489999929e+00 6.120918203450108619e-01
1.609243726760000159e+00 6.587735720081844271e-01
1.609843945029999945e+00 7.071827149166219906e-01
1.610444163299999953e+00 7.414198660356312587e-01
1.611044381570000184e+00 7.984418621960424067e-01
1.611644599839999970e+00 8.623508973505337183e-01
1.612244818110000200e+00 9.472223353731746842e-01
1.612845036379999986e+00 9.038180671418262202e-01
1.613445254649999994e+00 9.360966844571180223e-01
1.614045472920000002e+00 9.254415580650924289e-01
