#MODEL            def_2014_N1def
#TEXP             50.000
#WAVERANGE        3.50e+03 2.80e+05
#EWFRAC           1.00e-04
#DLAM             3.50e+03 1.00e+04
#MINIONCONTRAST   0.00e+00
#DVELIONCONTRAST  5.00e+04
#
#lam         ew           |ew/max|     cflux        lflux        lflux/max    nl     nu         ion    trans                                                   type lam_max      ewmax        lfluxmax         trans_max                                              
 3.51042e+03   2.5550e+03   1.9139e-03   4.3570e+02   2.7070e-06   9.2547e-03      2     55     CoI    3d7_4s2_a4Fe[7/2]-3d7(4F)4s_4p(3P)_z4Do[7/2]            PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51084e+03   2.3920e+03   1.7918e-03   4.3430e+02   2.5260e-06   8.6359e-03     28     71     Tk2    3d2(1G)4s_b2Ge[7/2]-3d2(1G)4p_y2Go[7/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51123e+03   3.8430e+03   2.8787e-03   4.3230e+02   4.0380e-06   1.3805e-02     55    133     Fe2    3d6(1I)4s_a2Ie[13/2]-3d6(3H)4p_z4Io[15/2]               SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51182e+03   7.9530e+04   5.9573e-02   4.3170e+02   8.3410e-05   2.8516e-01     10     84     Cr2    3d4(5D)4s_a4De[7/2]-3d4(5D)4p_z6Po[5/2]                 SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51264e+03   9.0250e+03   6.7603e-03   4.3110e+02   9.4480e-06   3.2301e-02      7     71     CoI    3d8(3F)4s_b4Fe[5/2]-3d8(3F)4p_y4Do[3/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51283e+03   4.2950e+02   3.2172e-04   4.3110e+02   4.4960e-07   1.5371e-03     42    130     Co2    3d7(2F)4s_3Fe[4]-3d7(2H)4p_x3Go[3]                      PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51304e+03   7.7630e+03   5.8150e-03   4.3120e+02   8.1260e-06   2.7781e-02     57    150     Cr2    3d4(3D)4s_c4De[7/2]-3d4(a3P)4p_y4Po[5/2]                PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51306e+03   1.3590e+03   1.0180e-03   4.3120e+02   1.4220e-06   4.8615e-03      7     35     Tk2    3d3_b4Fe[7/2]-3d2(3F)4p_z4Go[5/2]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51348e+03   7.4910e+03   5.6112e-03   4.3120e+02   7.8390e-06   2.6800e-02      2     54     CoI    3d7_4s2_a4Fe[7/2]-3d7(4F)4s_4p(3P)_z4Go[9/2]            PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51382e+03   2.9200e+02   2.1873e-04   4.3130e+02   3.0550e-07   1.0444e-03      6    108     FeI    3d7(4F)4s_a5Fe[5]-3d7(4F)4p_z3Go[5]                     SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51399e+03   2.3150e+05   1.7341e-01   4.3110e+02   2.4210e-04   8.2769e-01      9     19     Nk2    3d8(3P)4s_4Pe[5/2]-3d8(3F)4p_4Do[7/2]                   PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51413e+03   4.1360e+02   3.0981e-04   4.3120e+02   4.3270e-07   1.4793e-03     62    180     Fe2    3d6(1D2)4s_c2De[5/2]-3d6(3G)4p_x4Fo[3/2]                SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51421e+03   1.4820e+05   1.1101e-01   4.3120e+02   1.5510e-04   5.3026e-01     18     54     Co2    3d7(4P)4s_5Pe[1]-3d7(4F)4p_5Fo[1]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51443e+03   1.5290e+02   1.1453e-04   4.3130e+02   1.6000e-07   5.4701e-04     50    127     Cr2    3d4(3P)4s_a2Pe[3/2]-3d4(3P)4p_y4Do[1/2]                 SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51505e+03   7.7380e+03   5.7963e-03   4.3140e+02   8.0950e-06   2.7675e-02      3     27     NkI    3d9(2D)4s_3De[2]-3d9(2D)4p_3Fo[3]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51532e+03   5.0000e+03   3.7453e-03   4.3150e+02   5.2310e-06   1.7884e-02     39    128     Co2    3d7(2F)4s_3Fe[2]-3d7(2D)4p_w3Do[3]                      PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51583e+03   4.4010e+03   3.2966e-03   4.3160e+02   4.6040e-06   1.5740e-02    108    263     Fe2    3d6(3F1)4s_d2Fe[5/2]-3d6(1F)4p_v2Go[7/2]                PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51630e+03   3.1960e+03   2.3940e-03   4.3110e+02   3.3390e-06   1.1415e-02     86    223     Fe2    3d6(5D)4p_z4Do[1/2]-3d5_4s2_4Fe[3/2]                    PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51654e+03   1.3490e+02   1.0105e-04   4.3120e+02   1.4090e-07   4.8171e-04     90    238     Co2    3d7(4P)4p_y3Do[2]-3d7(4F)4d_3De[2]                      PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51698e+03   5.6020e+02   4.1963e-04   4.3150e+02   5.8550e-07   2.0017e-03     33     73     Co2    3d7(2P)4s_1Pe[1]-3d7(4P)4p_5So[2]                       SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51749e+03   1.9260e+05   1.4427e-01   4.3150e+02   2.0120e-04   6.8786e-01     17     53     Co2    3d7(4P)4s_5Pe[2]-3d7(4F)4p_5Fo[2]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51798e+03   1.4810e+05   1.1094e-01   4.3140e+02   1.5460e-04   5.2855e-01     24     72     Co2    3d7(4P)4s_3Pe[1]-3d7(4F)4p_3Do[1]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51822e+03   7.5460e+03   5.6524e-03   4.3150e+02   7.8820e-06   2.6947e-02     18     81     Fe2    3d7_a2Ge[7/2]-3d6(5D)4p_z4Do[5/2]                       SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51835e+03   6.7540e+03   5.0592e-03   4.3120e+02   7.0490e-06   2.4099e-02     10     88     CoI    3d8(3F)4s_a2Fe[5/2]-3d8(3F)4p_y2Do[3/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51859e+03   3.2040e+03   2.4000e-03   4.3090e+02   3.3410e-06   1.1422e-02     85    221     Fe2    3d6(5D)4p_z4Fo[5/2]-3d5_4s2_4Fe[7/2]                    PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51864e+03   1.7990e+03   1.3476e-03   4.3090e+02   1.8760e-06   6.4137e-03     58    150     Cr2    3d4(3D)4s_c4De[5/2]-3d4(a3P)4p_y4Po[5/2]                PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51971e+03   6.7710e+03   5.0719e-03   4.3040e+02   7.0480e-06   2.4096e-02     54    119     Fe2    3d7_b2Fe[7/2]-3d6(3P2)4p_y4Po[5/2]                      SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51977e+03   3.8080e+02   2.8524e-04   4.3040e+02   3.9630e-07   1.3549e-03      6     36     NkI    3d8(3F)4s2_3Fe[2]-3d9(2D)4p_3Fo[2]                      PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52000e+03   3.4220e+02   2.5633e-04   4.3020e+02   3.5610e-07   1.2174e-03    110    263     Fe2    3d6(3F1)4s_d2Fe[7/2]-3d6(1F)4p_v2Go[7/2]                PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52008e+03   2.1690e+03   1.6247e-03   4.3030e+02   2.2560e-06   7.7128e-03      2     53     CoI    3d7_4s2_a4Fe[7/2]-3d7(4F)4s_4p(3P)_z4Fo[5/2]            PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52026e+03   1.3560e+04   1.0157e-02   4.3040e+02   1.4110e-05   4.8239e-02     29     74     Tk2    3d2(3P)4s_b2Pe[1/2]-3d2(3P)4p_x2Do[3/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52126e+03   2.6600e+02   1.9925e-04   4.3090e+02   2.7700e-07   9.4701e-04      7    110     FeI    3d7(4F)4s_a5Fe[4]-3d7(4F)4p_z3Go[4]                     SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52157e+03   9.8450e+03   7.3745e-03   4.3110e+02   1.0250e-05   3.5043e-02      5     63     CoI    3d8(3F)4s_b4Fe[9/2-3d7(4F)4s_4p(3P)_z2Fo[7/2]           SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52162e+03   2.7790e+04   2.0816e-02   4.3110e+02   2.8950e-05   9.8974e-02     17     78     Fe2    3d7_a2Ge[9/2]-3d6(5D)4p_z4Fo[9/2]                       SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52180e+03   1.2080e+04   9.0487e-03   4.3120e+02   1.2580e-05   4.3009e-02     29     73     Tk2    3d2(3P)4s_b2Pe[1/2]-3d2(3P)4p_x2Do[5/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52205e+03   2.3220e+03   1.7393e-03   4.3130e+02   2.4190e-06   8.2701e-03     18     80     Fe2    3d7_a2Ge[7/2]-3d6(5D)4p_z4Fo[7/2]                       SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52343e+03   6.1240e+03   4.5873e-03   4.3130e+02   6.3740e-06   2.1791e-02      8     74     CoI    3d8(3F)4s_b4Fe[3/2]-3d8(3F)4p_y4Do[1/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52355e+03   2.2400e+05   1.6779e-01   4.3130e+02   2.3310e-04   7.9692e-01     21     68     Co2    3d7(2G)4s_3Ge[4]-3d7(4F)4p_3Fo[3]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52358e+03   2.0080e+03   1.5041e-03   4.3130e+02   2.0900e-06   7.1453e-03     19     57     Co2    3d8_1Ge[4]-3d7(4F)4p_5Go[5]                             SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52367e+03   1.5640e+02   1.1715e-04   4.3140e+02   1.6280e-07   5.5658e-04     88    237     Co2    3d7(4P)4p_y3Do[3]-3d7(4F)4d_5De[3]                      SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52370e+03   3.9190e+02   2.9356e-04   4.3140e+02   4.0790e-07   1.3945e-03     14    125     CoI    3d8(3P)4s_b4Pe[5/2]-3d8(1D)4p_x2Fo[7/2]                 SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52448e+03   1.4570e+02   1.0914e-04   4.3170e+02   1.5170e-07   5.1863e-04     40    128     Co2    3d6(5D)4s2_5De[4]-3d7(2D)4p_w3Do[3]                     SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52454e+03   1.2180e+04   9.1236e-03   4.3170e+02   1.2680e-05   4.3350e-02      2     23     NkI    3d9(2D)4s_3De[3]-3d9(2D)4p_3Po[2]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.52532e+03   4.6150e+02   3.4569e-04   4.3090e+02   4.7950e-07   1.6393e-03     62    178     Fe2    3d6(1D2)4s_c2De[5/2]-3d6(3G)4p_x4Fo[5/2]                SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
